Date,Tweets,clean_text
2021/4/8,Electric Vehicle Charging Guide | ChargeHub https://t.co/Rul1QlN2o6 How would you like to leave your car parked while it charges for 20 hours every 124 miles? Well here is the way to do it.,electric vehicle charging guide chargehub http co rul qln would like leave car parked charge hour every mile well way
2021/4/8,"It turns out, electric cars emit way more emissions than a regular petrol car does. 
So she really wants to destroy the planet now? https://t.co/e4unkJ15gm",turn electric car emit way emission regular petrol car really want destroy planet http co e unkj gm
2021/4/8,"@AlexDelarge6553 IPNFF possibly working with the 1st Manned Flying Electric Car Series. Drivers Ready. 6 Patents exclusive to gamers, gaming, &amp; AR NFTs. IPNFF working with some names you may know. https://t.co/oL92s2HcZs",alexdelarge ipnff possibly working st manned flying electric car series driver ready patent exclusive gamers gaming amp ar nfts ipnff working name may know http co ol hczs
2021/4/8,Formula E races in Rome this weekend; new electric Mini safety car https://t.co/pGncXVUVHw https://t.co/LKOGO6wzxd,formula e race rome weekend new electric mini safety car http co pgncxvuvhw http co lkogo wzxd
2021/4/8,RT @KiwiEV: Why would anyone willingly lease an 'electric' vehicle you can't refuel at home? It's no surprise the Toyota Mirai is flopping.?€?,rt kiwiev would anyone willingly lease electric vehicle refuel home surprise toyota mirai flopping
2021/4/8,"RT @DanielRegha: @elonmusk No offense Elon Musk but I d??n't see what's special abt ur new car, that's a m!suse of ur wealth cos it's a van!?€?",rt danielregha elonmusk offense elon musk n see special abt ur new car suse ur wealth co van
2021/4/8,"@GerberKawasaki Manned Electric Flying Car Racing has arrived. Who will be your Driver #1. Take a serious look at Imagine AR. They even work with Ananya Birla.
AR NFTs &amp; 6 Patents to the Metaverse. https://t.co/rCqIPcViSO 
IPNFF For Your Family. https://t.co/3aDbQD7Me2",gerberkawasaki manned electric flying car racing arrived driver take serious look imagine ar even work ananya birla ar nfts amp patent metaverse http co rcqipcviso ipnff family http co adbqd
2021/4/8,@WBrettWilson @globalnews Do we even have the hydro infrastructure to charge electric cars? If everyone on my St. got an electric car would it now crash the hydro?  Not to mention most families have 2 or more cars.... I don't even think we have the infrastructure in place for everyone to flip to electric,wbrettwilson globalnews even hydro infrastructure charge electric car everyone st got electric car would crash hydro mention family car even think infrastructure place everyone flip electric
2021/4/8,"We've reduced our impact on the environment by adding 27 electric vehicles to our car fleet. Thorough utilising sustainable energy we?€?re contributing to a cleaner environment with cars that are better for the bottom line.

Read more at https://t.co/aGUug0QfNP. https://t.co/NoOPWwx4eJ",reduced impact environment adding electric vehicle car fleet thorough utilising sustainable energy contributing cleaner environment car better bottom line read http co aguug qfnp http co noopwwx ej
2021/4/8,"@Queen_Regent @NoahHobe @KamOnCam_ Now heres dereks car. Next to the new hybrid models.

Just so you know. Hybrid doesn't mean it's an electric vehicle. It is assisted through an electric motor.

Non car people should really hush before looking ridiculous . https://t.co/FNTpbz6CEX",queen_regent noahhobe kamoncam_ here dereks car next new hybrid model know hybrid mean electric vehicle assisted electric motor non car people really hush looking ridiculous http co fntpbz cex
2021/4/8,RT @TheFox89688362: @BonshorRichard @BeebsG @LittleNinjaUK @Cornwall111 @LornaBlane @Alex_Sashas @EvanDriscoll10 @ediz1975 @mycorneroftheW?€?,rt thefox bonshorrichard beebsg littleninjauk cornwall lornablane alex_sashas evandriscoll ediz mycornerofthew
2021/4/8,"@mirekbujna Worlds First Manned Flying Electric Car Racing Series. Thanks ImagineAR for bringing this to my attention. IPNFF with 6 key patents exclusive to Gamers, Gaming &amp; AR NFTs. Who's gonna be your #1 Flying Race Car Driver? https://t.co/P6MN0x7Tlf",mirekbujna world first manned flying electric car racing series thanks imaginear bringing attention ipnff key patent exclusive gamers gaming amp ar nfts gonna flying race car driver http co p mn x tlf
2021/4/8,"Not a Tesla: The Startups Racing to Make Your Next Electric Car | WSJ

https://t.co/7U6FEO8jQB",tesla startup racing make next electric car wsj http co u feo jqb
2021/4/8,"@alexdelbarrio What people are seeing is how the sausage is made &amp; yes, it?€?s not pretty. But guess what, that is what happens when you are on the cutting edge of technology.  

Everyone said a reusable booster could not be made &amp; look at Falcon 9.  Everyone said that an electric car won?€?t work.",alexdelbarrio people seeing sausage made amp yes pretty guess happens cutting edge technology everyone said reusable booster could made amp look falcon everyone said electric car work
2021/4/8,"@LeaderMcConnell 
The #Infrastructurebill is a great plan. You just dont like it because it gives us the electric car stations we need to moving into the future.
All that oil money you take wasn't gonna last forever. Get over it!",leadermcconnell infrastructurebill great plan dont like give u electric car station need moving future oil money take gonna last forever get
2021/4/8,when will *ALL* car brands be 100% electric?,car brand electric
2021/4/8,"@OphirGottlieb @Benzinga Why? Just because the mach e is a new car that cant move? Haha ""Tesla Killer"" software bug turns mach e into electric bricks.",ophirgottlieb benzinga mach e new car cant move haha tesla killer software bug turn mach e electric brick
2021/4/8,"Electric car rebates could provide a major boost to US automakers that are producing EVs. 

However, it could have a special impact on GM and @Tesla, since neither company is eligible for the current $7,500 US federal #EV tax credit https://t.co/dAtJNZLOHL",electric car rebate could provide major boost u automaker producing ev however could special impact gm tesla since neither company eligible current u federal ev tax credit http co datjnzlohl
2021/4/8,85% of cars sold in Norway last month were electric (story by @mattbeedham) https://t.co/HJeTMi1zV2,car sold norway last month electric story mattbeedham http co hjetmi zv
2021/4/8,RT @BlackDouglas: And to be failing to develop an electric car industry!!,rt blackdouglas failing develop electric car industry
2021/4/8,RT @globalfirstnews: First Huawei-powered smart car to hit market - Global Times: Huawei will launch a co-developed electric vehicle (EV) s?€?,rt globalfirstnews first huawei powered smart car hit market global time huawei launch co developed electric vehicle ev
2021/4/8,"First Huawei-powered smart car to hit market - Global Times: Huawei will launch a co-developed electric vehicle (EV) smart car next week, a move that analysts said could challenge Tesla and put the Chinese company on a?€? https://t.co/gfl0ThQogK #malysia #guesposts #malysianews https://t.co/u3cbFnpo92",first huawei powered smart car hit market global time huawei launch co developed electric vehicle ev smart car next week move analyst said could challenge tesla put chinese company http co gfl thqogk malysia guesposts malysianews http co u cbfnpo
2021/4/8,RT @BlackDouglas: And to be failing to develop an electric car industry!! https://t.co/jKFwqBd2bA,rt blackdouglas failing develop electric car industry http co jkfwqbd ba
2021/4/8,@jelanialiyu aslm sir how is work going please sir I to enquire about this electric car about given us as a civil servants to pay gradually,jelanialiyu aslm sir work going please sir enquire electric car given u civil servant pay gradually
2021/4/8,"Chevrolet Confirms An Electric Silverado, But Will It Be a Rebadged Hummer EV? https://t.co/b9hvoWKwwZ https://t.co/cNEO9obfFF",chevrolet confirms electric silverado rebadged hummer ev http co b hvowkwwz http co cneo obfff
2021/4/8,"@CarGuyB3N @MintTheHusky2 Both BMW i3 and Tesla cars will get you a $7k tax rebate because it?€?s an electric car. Name ONE gas car will get you that SAME tax rebate from the gov bc it?€?s zero emissions. Also while your in that noisy mf, please do go ahead and cut the tailpipe off. Its very illegal lmao.",carguyb n mintthehusky bmw tesla car get k tax rebate electric car name one gas car get tax rebate gov bc zero emission also noisy mf please go ahead cut tailpipe illegal lmao
2021/4/8,"RT @Wildyena: My car wouldn't start today. Turns out the battery is ANCIENT. So I guess I gotta get a new one. 

Any furries following me w?€?",rt wildyena car start today turn battery ancient guess gotta get new one furries following w
2021/4/8,"UK's largest free electric car charging network installed at Tesco stores reaches 500,000 top-ups
https://t.co/rFlf8x9yqr",uk largest free electric car charging network installed tesco store reach top ups http co rflf x yqr
2021/4/8,"@ShrtCrctYT Second best electric car I've driven so far, just behind the Nissan Leaf.",shrtcrctyt second best electric car driven far behind nissan leaf
2021/4/8,"@andmoo22 @cd_hooks @nycsouthpaw I mean, rent a car if you need to drive longer distances than your EV range, or get a plug-in hybrid, which can run in traditional gas/hybrid mode when you deplete the electric charge.",andmoo cd_hooks nycsouthpaw mean rent car need drive longer distance ev range get plug hybrid run traditional gas hybrid mode deplete electric charge
2021/4/8,"@sjgayauthor Sounds like you're looking for an electric vehicle. No need to stop at gas stations to put gas in your car, and never need to change your oil. https://t.co/45p7MwR6pQ",sjgayauthor sound like looking electric vehicle need stop gas station put gas car never need change oil http co p mwr pq
2021/4/8,@TubboLive That would be very fuel heavy and contribute to global warming a better purchase would be a Tesla or other electric car,tubbolive would fuel heavy contribute global warming better purchase would tesla electric car
2021/4/8,And to be failing to develop an electric car industry!! https://t.co/jKFwqBd2bA,failing develop electric car industry http co jkfwqbd ba
2021/4/8,"My car wouldn't start today. Turns out the battery is ANCIENT. So I guess I gotta get a new one. 

Any furries following me with electric based abilities I can install into my car?",car start today turn battery ancient guess gotta get new one furries following electric based ability install car
2021/4/8,I?€?m sure that when they get more electric vehicles on the streets and start to cut back on the availability of gas and diesel by self proclaimed shortages and higher prices... They may allow suing of car manufacturers for this... https://t.co/yX2VqtCk5V,sure get electric vehicle street start cut back availability gas diesel self proclaimed shortage higher price may allow suing car manufacturer http co yx vqtck v
2021/4/8,"""Globally, only one in 50 new cars were fully electric in 2020, and one in 14 in the UK.

Sounds impressive, but even if all new cars were electric now, it would still take 15-20 years to replace the world?€?s fossil fuel car fleet.""

https://t.co/ggMEA7VHPw",globally one new car fully electric one uk sound impressive even new car electric would still take year replace world fossil fuel car fleet http co ggmea vhpw
2021/4/8,"RT autoTsolutions ""Infrastructure Victoria panel calls for end of new petrol car sales, amid slow take-up of electric vehicles - ABC News https://t.co/1c8lRGTKja""",rt autotsolutions infrastructure victoria panel call end new petrol car sale amid slow take electric vehicle abc news http co c lrgtkja
2021/4/8,California considers electric-car V2G charging tech for grid stability - High Gear Media Network Feed https://t.co/LJHYhZJkw3,california considers electric car v g charging tech grid stability high gear medium network feed http co ljhyhzjkw
2021/4/8,"@realDailyWire From the maker of the exploding electric car, the self driving car with the failing SSDs, the bulletproof windows broken by a softball pitch, and bitcoin wallet that times out.",realdailywire maker exploding electric car self driving car failing ssds bulletproof window broken softball pitch bitcoin wallet time
2021/4/8,The Autolite Lead Wedge is an electric land-speed car that set the record for fastest battery-powered vehicle in 1968. Check it out on @Bringatrailer now. https://t.co/7ixe4cVB3O,autolite lead wedge electric land speed car set record fastest battery powered vehicle check bringatrailer http co ixe cvb
2021/4/8,"#Brokenhead, #SaintHugues, Our #ClubCar limited slip shims can be installed in 1997-2013 Gas units as well as Club Car Electric units with Type K Transaxles. https://t.co/gGEkH5CVqO",brokenhead sainthugues clubcar limited slip shim installed gas unit well club car electric unit type k transaxles http co ggekh cvqo
2021/4/8,"An analysis by ClimateWorks Australia estimated that Australia needs between 50% - 76% of new car sales to be electric by 2030 to set us on a net zero pathway by 2050. But EV sales are very low, making up 0.6% of new vehicle sales in Australia in 2020.

https://t.co/wNyM3uGwBA",analysis climateworks australia estimated australia need new car sale electric set u net zero pathway ev sale low making new vehicle sale australia http co wnym ugwba
2021/4/8,Ampersand Secures Sub-Saharan Africa?€?s Largest-Ever Private Investment In Electric Mobility https://t.co/FN2azNsKrL #EV #VE #MOBILITY #NewMobility,ampersand secures sub saharan africa largest ever private investment electric mobility http co fn aznskrl ev mobility newmobility
2021/4/8,"@jonesm80 @morepete @cd_hooks 1. If Americans enjoyed 'handling' they wouldn't still be buying cars with cart springs...

2. Because electric cars can have a centre of mass that is evenly distributed, between the wheels &amp; right at the bottom of the car, they handle rather well, despite how heavy they are...",jonesm morepete cd_hooks american enjoyed handling still buying car cart spring electric car centre mass evenly distributed wheel amp right bottom car handle rather well despite heavy
2021/4/8,"1/3 Joby has been developing a battery-electric air taxi for the past decade, and sees a future in which commuters will glide above gridlocked car traffic for the price of an Uber Black but in a fraction of the time.",joby developing battery electric air taxi past decade see future commuter glide gridlocked car traffic price uber black fraction time
2021/4/8,"@Leggett84 Yup. Submitted a request online for a quote, got a call back, the salesperson was never pushy, she knew all about living with an electric car since she drives one, sorted me out a killer deal and just massively helpful when I was a huge pain in the arse",leggett yup submitted request online quote got call back salesperson never pushy knew living electric car since drive one sorted killer deal massively helpful huge pain arse
2021/4/8,"Infrastructure Victoria panel calls for end of new petrol car sales, amid slow take-up of electric vehicles - ABC News https://t.co/MmIQY4mSsr",infrastructure victoria panel call end new petrol car sale amid slow take electric vehicle abc news http co mmiqy mssr
2021/4/8,"RT @tvcnewsng: JUST IN: First Solar powered Electric Car Charging Station inaugurated In Sokoto.

@SokotoGovtHouse 
@AWTambuwal 
@Ministryo?€?",rt tvcnewsng first solar powered electric car charging station inaugurated sokoto sokotogovthouse awtambuwal ministryo
2021/4/8,"First Huawei-powered smart car to hit market - Global Times: Huawei will launch a co-developed electric vehicle (EV) smart car next week, a move that analysts said could challenge Tesla and put the Chinese company on a?€? https://t.co/M2xQ4BLFkw #malysia #guesposts #malysianews https://t.co/RJYOxz5dal",first huawei powered smart car hit market global time huawei launch co developed electric vehicle ev smart car next week move analyst said could challenge tesla put chinese company http co xq blfkw malysia guesposts malysianews http co rjyoxz dal
2021/4/8,@iScotNews @Jeggit I've got an electric car. Do I have to throw AAs?,iscotnews jeggit got electric car throw aa
2021/4/8,New Post: Amazon: 12 Volt RV Refrigerator Electric Compressor Car Freezer Just $287.83 (Reg. $359.79) https://t.co/fMcQVzEJLi https://t.co/9O8eFgdvTT,new post amazon volt rv refrigerator electric compressor car freezer reg http co fmcqvzejli http co efgdvtt
2021/4/8,@Juju_Lisi electric car go,juju_lisi electric car go
2021/4/8,@Waymo Columbus Ohio or Chicago launch date. Also how quickly or slowly car sales still drop as a result. Also when Waymo go 100% electric?,waymo columbus ohio chicago launch date also quickly slowly car sale still drop result also waymo go electric
2021/4/8,"RT @nvk: Why do they always make electric car concepts look like ass.

It's almost like they don't want people to get excited about it.",rt nvk always make electric car concept look like as almost like want people get excited
2021/4/8,Why can?€?t @Tesla have a regeneration system to power the accessories and replenish main power source while driving not just during braking. An electric car that can power/recharge while driving it. Is that feasible? Can solar power be added to the roofs Asking for a friend #Tesla,tesla regeneration system power accessory replenish main power source driving braking electric car power recharge driving feasible solar power added roof asking friend tesla
2021/4/8,I wondered how far is need to cycle to match the CO2 produced manufacturing an electric car. Having Googled some numbers I would need to cycle round the world 11 times which would take 45 years if I was as fast as @Al_Humphreys.,wondered far need cycle match co produced manufacturing electric car googled number would need cycle round world time would take year fast al_humphreys
2021/4/8,@alex_kracht have you considered purchasing an electric car?,alex_kracht considered purchasing electric car
2021/4/8,RT @Gill_Nowell: @DavidHsearch @Cleantechleader @octopus_energy @g__j @HyperionESearch @HyperionStephen @FullyChargedShw @EVNewsDaily @sr_e?€?,rt gill_nowell davidhsearch cleantechleader octopus_energy g__j hyperionesearch hyperionstephen fullychargedshw evnewsdaily sr_e
2021/4/8,85% of cars sold in Norway last month were electric https://t.co/jdA5Ehvavb,car sold norway last month electric http co jda ehvavb
2021/4/8,"@STARCHAIN6 @BigSavings Might be a good accessory for a well insulated and shielded electric car; Just put it in ?€?reverse?€? parked down under the powerlines and you?€?re all charged up ????

see those robot dogs coming and flip it into high power output ??????",starchain bigsavings might good accessory well insulated shielded electric car put reverse parked powerlines charged see robot dog coming flip high power output
2021/4/8,Electric car go bzzz,electric car go bzzz
2021/4/8,"""the average person who shifted from car to bike for just one day a week cut their carbon footprint by 3.2kg of CO???"" 
#CarbonFootprint #EmissionReduction #AirQuality #ClimateChange
@UCDClimateAdapt 
https://t.co/9pqa2sZalc",average person shifted car bike one day week cut carbon footprint kg co carbonfootprint emissionreduction airquality climatechange ucdclimateadapt http co pqa szalc
2021/4/8,@jimjameswhelan @SPhillipsAB @KathleenGanley I dont know how much the demand will if all vehicles become electric but I know it is hard to keep up demand in the summer with ac. Add in electric heating in houses + the electric car &amp; the demand with go up 5 times as will the price. We need o&amp;g AND  electric,jimjameswhelan sphillipsab kathleenganley dont know much demand vehicle become electric know hard keep demand summer ac add electric heating house electric car amp demand go time price need amp g electric
2021/4/8,@nickroberts317 2 feet because I have a clutch. Driving 2 footed in modern cars can mess with the electric throttle control as seen after my stepson drove his dads car last week.,nickroberts foot clutch driving footed modern car mess electric throttle control seen stepson drove dad car last week
2021/4/8,Electric toothbrush thoughts during use: the brush head reminds me of automated car wash brushes????,electric toothbrush thought use brush head reminds automated car wash brush
2021/4/8,"@karenhunter 
If you are looking for an electric car. I will look for stock in the charging stations. Just saying...",karenhunter looking electric car look stock charging station saying
2021/4/8,"Geez, no wonder I don't buy a new car. THey are more than my first house! Fox business is talking about only 2% are buying electric. Of course, they need fossil fuels to electrify the chargers to charge your car! Doesn't make sense to me. I have 89 pick up, 92 van. Happy!",geez wonder buy new car first house fox business talking buying electric course need fossil fuel electrify charger charge car make sense pick van happy
2021/4/8,"RT @ConsumerChoiceC: New episode of ConsEUmer, hosted by @wirtzbill, with these topics:

???? EU member states fight over extra doses of #COVI?€?",rt consumerchoicec new episode conseumer hosted wirtzbill topic eu member state fight extra dos covi
2021/4/8,"@Steph_I_Will I really thought it was gonna be ""wheres my goddamn electric car, bruce"" which is why you're better at this ????",steph_i_will really thought gonna wheres goddamn electric car bruce better
2021/4/8,VanMoof Electrified X2 e-bike review: a shareable obsession  https://t.co/HsfSS9jVu6,vanmoof electrified x e bike review shareable obsession http co hsfss jvu
2021/4/8,"RT @BillionaireVis: ""People will buy the car just because it's a great car. We want them to think it's excellent value for #money and then,?€?",rt billionairevis people buy car great car want think excellent value money
2021/4/8,every day i think about hyadain drinking soy milk to pass the time while charging his electric car and laugh about how if he was a western celebrity he would absolutely get called a soyboy,every day think hyadain drinking soy milk pas time charging electric car laugh western celebrity would absolutely get called soyboy
2021/4/8,@barshoelife Get this man an electric car before he kills everyone at the ?????? station.,barshoelife get man electric car kill everyone station
2021/4/8,RT @RichardGerber: I posted something about the $3300.13 Electric Car in Detroit.. coming soon to locals.. the car owners are the Sharehold?€?,rt richardgerber posted something electric car detroit coming soon local car owner sharehold
2021/4/8,RT @RichardGerber: You can become a Detroit Electric Car Shareholder and own one if you live in the city of Detroit..,rt richardgerber become detroit electric car shareholder one live city detroit
2021/4/8,"@janeyellene @chris_daisey Double-deck trains have been tried in the UK - a pair of 4-car Electric Multiple Units, each capable of carrying more than 1,100 people, were built in 1949, and lasted in service on Suburban services between Charing Cross/Cannon Street and Dartford/Gravesend until 1972. https://t.co/XWIOpQetg2",janeyellene chris_daisey double deck train tried uk pair car electric multiple unit capable carrying people built lasted service suburban service charing cross cannon street dartford gravesend http co xwiopqetg
2021/4/8,USA vs China. Who will Win the Electric Car Race? https://t.co/YPOOKDAeeQ via @YouTube. U.S.A. is run by monopolies interested in short sighted gains. China already won.,usa v china win electric car race http co ypookdaeeq via youtube u run monopoly interested short sighted gain china already
2021/4/8,You can become a Detroit Electric Car Shareholder and own one if you live in the city of Detroit..,become detroit electric car shareholder one live city detroit
2021/4/8,"@H2Bjorn @hiltonholloway Have most people looking to buy an electric car, settled on the homogeneous tumble dryer that is @Tesla. Great idea, great opportunity to do something cool &amp; original, completely fucked by the steering/focus committee that settled on the most boring car design in history.",h bjorn hiltonholloway people looking buy electric car settled homogeneous tumble dryer tesla great idea great opportunity something cool amp original completely fucked steering focus committee settled boring car design history
2021/4/8,@wanderlust4369 @colinodonoghue1 The car is electric so he is being kind to the planet and a badass.,wanderlust colinodonoghue car electric kind planet badass
2021/4/8,"RT @CBCTechSci: Electric vehicles selling in record numbers in B.C., province says https://t.co/Lt4SeApXee https://t.co/pfGEeSzEzX",rt cbctechsci electric vehicle selling record number b c province say http co lt seapxee http co pfgeeszezx
2021/4/8,"@GoingMedieval @prof_gabriele Maybe that's how he plans to deal with the rogue dinosaurs?  T-Rex gets a little out of control, you hit it with a flaming electric car and those problems take care of each other.  Brilliant, really.",goingmedieval prof_gabriele maybe plan deal rogue dinosaur rex get little control hit flaming electric car problem take care brilliant really
2021/4/8,I posted something about the $3300.13 Electric Car in Detroit.. coming soon to locals.. the car owners are the Shareholders of the company thus the lower price,posted something electric car detroit coming soon local car owner shareholder company thus lower price
2021/4/8,"RT @zbiotech: Surely We Can Do Better Than Elon Musk

'It turns out it?€?s all true. The cars are impressive and their flaws get covered up.?€?",rt zbiotech surely better elon musk turn true car impressive flaw get covered
2021/4/8,"Panasonic seeks battery to unlock ???21,000 electric car - https://t.co/tTOHmnWPnK https://t.co/7fGX3p1yWV",panasonic seek battery unlock electric car http co ttohmnwpnk http co fgx p ywv
2021/4/8,"@raejohnston Almost certainly you don't save money by using toll roads in terms of comparing to fuel used in a longer journey. If you have a hybrid/electric car it is completely certain. 

You do save time though. People who earn a lot per hour benefit from toll roads by my maths.",raejohnston almost certainly save money using toll road term comparing fuel used longer journey hybrid electric car completely certain save time though people earn lot per hour benefit toll road math
2021/4/8,Car companies are becoming mobility businesses as cutting edge vehicles shift from internal combustion engines to electrification. https://t.co/eDF53rmaSE https://t.co/dP6Lod8lyb,car company becoming mobility business cutting edge vehicle shift internal combustion engine electrification http co edf rmase http co dp lod lyb
2021/4/8,?€?Where?€?s my goddamn electric car Bruce??€?,goddamn electric car bruce
2021/4/8,"@BluebonnetCoop I have been trying to get a hold of someone over the phone to report a car hitting an electric box in front of James Buchanan N Virtue, Manor Tx. I am getting the run around n the office number is out or service. No power https://t.co/EPRwuPEtQK",bluebonnetcoop trying get hold someone phone report car hitting electric box front james buchanan n virtue manor tx getting run around n office number service power http co eprwupetqk
2021/4/8,"RT @Gerald_AWO: I understand this, but what the hell can I do? 

I don't have the ability to affect policy, I don't get to choose which pow?€?",rt gerald_awo understand hell ability affect policy get choose pow
2021/4/8,@miggsboson I?€?ll give him credit for popularizing electric cars. While they existed before the major automakers weren?€?t touching them. There was even a documentary about the death of the electric car. But all the other stuff... yeah,miggsboson give credit popularizing electric car existed major automaker touching even documentary death electric car stuff yeah
2021/4/8,"RT @kei_sakurai: @tanenori ????????????2010?????????????????????????????????????????????????????????????€?2020????????????$200???500/kWh????????????????€?
https://t.co/bPrIpTbWTf

???????????????$137?€????????????????$100?????????????????????????????????????€?",rt kei_sakurai tanenori kwh http co bpriptbwtf
2021/4/8,"""People across America would like to buy an electric car tomorrow ?€? if only they had someplace to plug it in.  The real deal-killer, especially for city and apartment dwellers, is a dearth of chargers where they park their cars.""

And the solution is: H2

https://t.co/WqvBl4zRE0",people across america would like buy electric car tomorrow someplace plug real deal killer especially city apartment dweller dearth charger park car solution h http co wqvbl zre
2021/4/8,Not a Tesla: The Startups Racing to Make Your Next Electric Car | WSJ https://t.co/sRZSYvXf1b via @YouTube,tesla startup racing make next electric car wsj http co srzsyvxf b via youtube
2021/4/8,"RT @Bob261048: This all sounds fine except, like grants, it once again benefits the better off, and allows them to avoid tax and NI contrib?€?",rt bob sound fine except like grant benefit better allows avoid tax ni contrib
2021/4/8,The rare and majestic Diesel powered Electric Car charging station outside of its natural habitat in hypocrisy land. https://t.co/8ysxi0y5Hc,rare majestic diesel powered electric car charging station outside natural habitat hypocrisy land http co ysxi hc
2021/4/8,It was gutting when the chancellor cut the electric car grant a couple of weeks ago to ??2.5k for cars under ??35k. A Kia e-Niro quote went from ??400pm to ??470pm overnight ???? https://t.co/QHUvCoyTaA,gutting chancellor cut electric car grant couple week ago k car k kia e niro quote went pm pm overnight http co qhuvcoytaa
2021/4/8,"The significance of this vehicle cannot be overstated. This is potentially the most significant design project of the 21st century.
I?€?m not exaggerating.
Wish it were in the USA.

https://t.co/NS0sOm9SL1",significance vehicle cannot overstated potentially significant design project st century exaggerating wish usa http co n som sl
2021/4/8,"@elonmusk Hi, my 2.5 yo son loves Tesla. he is amazed with T cars. I bought my T in 12/21. My son is so in love with it that he sits in the garage every day to just look at the car and Every night he sleeps while looking at my Tesla app. I feel he can be like you. He loves electric car.",elonmusk hi yo son love tesla amazed car bought son love sits garage every day look car every night sleep looking tesla app feel like love electric car
2021/4/8,"Chinese battery material maker CNGR Advanced Material Co said on Thursday it would set up a joint venture in Indonesia to produce nickel matte, used to make chemicals for electric car batteries, with a Singapore-based partner. https://t.co/DJm88sw0rj",chinese battery material maker cngr advanced material co said thursday would set joint venture indonesia produce nickel matte used make chemical electric car battery singapore based partner http co djm sw rj
2021/4/8,"@rich_teer @grescoe What is faster : switching to electric power, or switching to bigger vehicles ? I think all in all the car traffic emissions are rising.",rich_teer grescoe faster switching electric power switching bigger vehicle think car traffic emission rising
2021/4/8,"@Toffee48900459 He says on a platform built by a ""predator"", using a device built by another ""predator"".
Probably buys stuff on Amazon from another ""predator"", &amp; would love to have an electric car built by yet another ""predator"".",toffee say platform built predator using device built another predator probably buy stuff amazon another predator amp would love electric car built yet another predator
2021/4/8,"This year we set a goal to have a plug on every new car and truck by 2030. The adoption of the American Jobs Plan will support transportation electrification. Tell your representatives to support this historic investment in electric EVs!

Take action: https://t.co/hfJ2VLpMnQ",year set goal plug every new car truck adoption american job plan support transportation electrification tell representative support historic investment electric ev take action http co hfj vlpmnq
2021/4/8,"Check out this epic electric car 
https://t.co/O4Fv8eJ0ZO
#electriccars #electricvehicles",check epic electric car http co fv ej zo electriccars electricvehicles
2021/4/8,"Check out this epic electric car 
https://t.co/McXen4uZMU
#electriccars #electricvehicles",check epic electric car http co mcxen uzmu electriccars electricvehicles
2021/4/8,RT @scimann: Today's #mightybackground. A way to get the students in class talking daily about science using cool images...many will make y?€?,rt scimann today mightybackground way get student class talking daily science using cool image many make
2021/4/8,"Surely We Can Do Better Than Elon Musk

'It turns out it?€?s all true. The cars are impressive and their flaws get covered up. Musk is a lying ignorant grifter and he has inspired innovation in the electric car industry'

$TSLA

https://t.co/jm9QqfytuO",surely better elon musk turn true car impressive flaw get covered musk lying ignorant grifter inspired innovation electric car industry tsla http co jm qqfytuo
2021/4/8,"Today's #mightybackground. A way to get the students in class talking daily about science using cool images...many will make you say ""WOW! Inspired by yesterday's in class playing of ""Did Bad Timing Kill The Electric Car"" podcast https://t.co/UojPJOeFNG",today mightybackground way get student class talking daily science using cool image many make say wow inspired yesterday class playing bad timing kill electric car podcast http co uojpjoefng
2021/4/8,"RT @CARmagazine: Davide vs Goliath: Citroen's Ami city car takes on London in our review

https://t.co/I2ubtfOOOq https://t.co/pTYlVvv8vs",rt carmagazine davide v goliath citroen ami city car take london review http co ubtfoooq http co ptylvvv v
2021/4/8,"?€?I found?€?and immediately pressed?€?an all-too-tempting button to engage ?€?unbridled mode.?€? Next time I hit the accelerator, the car took off, emitting the throaty, electric roar of a cyberpunk spaceship. Now that was more like it.?€? https://t.co/Hq9wgYtRuJ",found immediately pressed tempting button engage unbridled mode next time hit accelerator car took emitting throaty electric roar cyberpunk spaceship like http co hq wgytruj
2021/4/8,@barshoelife Poster child for the electric car https://t.co/0zueRXDWYK,barshoelife poster child electric car http co zuerxdwyk
2021/4/8,"#comm320 Porsche's ""The Heist"" commercial shows off their new electric car in a way that shows how fun it is to drive with cool stunts and cinematography and doesn't get bogged down in the details of how big it's battery is or what range it has.",comm porsche heist commercial show new electric car way show fun drive cool stunt cinematography get bogged detail big battery range
2021/4/8,"Electric car launch in UDUS.

Toni Kroos  Amad  Slavia Prague  Arsenal https://t.co/8bbdHISju2",electric car launch udus toni kroos amad slavia prague arsenal http co bbdhisju
